1.O que representa a taxa de desemprego?,A percentagem da força de trabalho que procura ativamente emprego, mas não consegue encontrar emprego,A percentagem de pessoas na força de trabalho que trabalham em empregos de meio período,A percentagem da população total sem emprego,A percentagem de pessoas que não participam da força de trabalho,
1.Qual é o principal fator que pode influenciar os preços do petróleo no mercado global?,O nível de procura por petróleo na indústria automotiva,Estabilidade política nos principais países produtores de petróleo,Alterações nas taxas de juro definidas pelos bancos centrais,Flutuações no mercado de ações,
1.Qual é o papel principal de um banco central na economia de um país?,Controlar a inflação e a política monetária,Conduzir a política fiscal,Regulando os mercados de ações,Gerenciando gastos do governo,
1.Qual é o papel principal da Federal Reserve (FED) nos Estados Unidos?,Condução da política monetária,Implementação da política fiscal,Regular o comércio internacional,Gerir os gastos do governo,
1.Por que é importante que os traders de Forex prestem atenção ao calendário de notícias?,Para identificar potenciais oportunidades comerciais com base em eventos económicos,Para prever o valor futuro exato de uma moeda,Para determinar o desempenho histórico de um par de moedas,Para influenciar as decisões dos bancos centrais sobre as taxas de juro,
1.Por que é importante que os traders de Forex prestem atenção a um calendário de notícias económicas?,Para identificar potenciais eventos económicos que possam impactar os preços das moedas,Para prever taxas de câmbio futuras,Para determinar o melhor momento para entrar no mercado,Confiar apenas em dados históricos para decisões de negociação,
1.Qual dos seguintes eventos provavelmente terá um impacto significativo nos mercados cambiais?,Decisões sobre taxas de juros do banco central,Feriados nacionais,Relatórios governamentais de rotina,Anúncios de lucros da empresa,
1.Qual é o objetivo principal do scalping?,Lucrar com pequenos movimentos de preços em um curto espaço de tempo,Valorização do capital a longo prazo,Mitigação de riscos através da diversificação,Cobertura contra flutuações cambiais,
1.Qual é uma característica comum do day trading?,Compra e venda frequente de ativos financeiros no mesmo dia de negociação,Estratégias de investimento de longo prazo,Manter posições por semanas ou meses,Investimento passivo em fundos de índice,
1.Qual é a principal característica do trading em opções binárias?,Pagamento fixo e risco limitado,Horizonte de investimento de longo prazo,Potencial de lucro ilimitado,Estratégias complexas de gestão de risco,
1.Nos mercados financeiros, o que significa RSI?,Índice de Força Relativa,Índice de oferta relativa,Indicador de stock relativo,Investimento relativo em títulos,
1.Qual é o objetivo principal de usar o RSI na análise financeira?,Identificar condições de sobrecompra ou sobrevenda em um mercado,Prever a próxima recessão económica,Estimar o preço futuro de uma ação específica,Analisar políticas fiscais do governo,
1.Qual é o objetivo principal de uma média móvel exponencial (EMA) na análise financeira?,Suavizando flutuações de preços de curto prazo,Identificando tendências históricas de preços,Previsão de preços futuros de ações,Calculando rendimentos de dividendos,
1.Qual é o Índice de Medo e Ganância comumente usado para avaliar nos mercados financeiros?,Sentimento do investidor,Expectativas de inflação,Volatilidade do mercado,Perspectivas de crescimento económico,
1.Qual é a principal característica do comércio institucional?,Transações em grande escala em nome de organizações,Negociação de alta frequência para ganhos de curto prazo,Investidores individuais tomando decisões independentes de compra/venda,Negociação em mercados "over-the-counter" descentralizados (OTC),
1.Qual é o principal efeito de um "stock split" em ações?,Reduz o preço de mercado das ações por ação,Aumento da capitalização de mercado,Maiores pagamentos de dividendos por ação,Reduz o valor total do património líquido,
1.Qual é o principal efeito de um "stock split" sobre os acionistas existentes?,Nenhuma mudança na propriedade ou valor de mercado,Maior participação acionária,Redução do valor total de mercado das ações,Maiores pagamentos de dividendos,
1.Por que as empresas muitas vezes optam por implementar um "stock split"?,Para tornar as ações mais acessíveis para investidores individuais,Para aumentar o valor geral de mercado da empresa,Para atrair mais investidores institucionais,Para aumentar os lucros da empresa imediatamente,
1.O que geralmente é considerado melhor para construir riqueza?,Ativos,Passivos,Ambos igualmente importantes,Nenhum dos dois tem um impacto significativo na riqueza,
1.Qual das alternativas a seguir é normalmente considerada um passivo?,Empréstimo estudantil,Propriedade imobiliária,Computador pessoal,Jóia de ouro,
1.Qual das alternativas a seguir é considerada um ativo tangível?,Imobiliária,Ações,Títulos do Governo,Propriedade intelectual,
1.Qual é o potencial aspecto negativo de ter responsabilidades elevadas em uma situação financeira comercial ou pessoal?,Maior risco de insolvência,Classificação de crédito melhorada,Maior alavancagem financeira,Maior capacidade de endividamento,
1.O que o Dow Jones Industrial Average (DJIA) mede?,Desempenho do mercado de ações de 30 grandes empresas públicas,Desempenho do mercado obrigacionista,Preços das criptomoedas,Preços das commodities agrícolas,
1.Qual destas não é uma forma de poupança?,Comprar a crédito,Guardar uma parte do ordenado,Aproveitar descontos,Utilizar um orçamento para as despesas mensais,
1.Qual dos seguintes é considerado um ativo?,Casa,Empréstimo,Obrigações fiscais,Carro,
1.Qual dos seguintes é considerado um passivo?,Obrigações Fiscais,Imobiliário,Ações,PPR,
1.Com uma taxa de juro de 5% um depósito de 100€ ao fim de 1 ano vale?,105€,100€,95€,110€,
1.Com uma inflação de 5% 100€ valem em 1 ano?,95€,100€,105€,110€,
1.Se a taxa de Juro é 5% e a inflação é 5% um depósito de 100€ vale?,100€,95€,105€,90€,
1.Qual das seguintes é uma forma de Poupança/Investimento?,Certificados de Aforro,Roupa de Luxo,Guardar dinheiro debaixo do colchão,Comprar um Iphone,
1.Cada investimento tem diferentes taxas de risco o mais seguro é?,Obrigações do Estado Português,Ações,Criptomoedas,FOREX,
1.Cada investimento tem diferentes taxas de risco a mais arriscada é?,FOREX,Obrigações,PPR,Certificados de Aforro,
1.O que é um ativo?,Algo para produzir valor económico positivo,Perder dinheiro,Algo que se deprecia sem gerar nenhum retorno,Algo que produz valor económico negativo,
1.O SP&500 teve um retorno médio em 2023 de?,24%,10%,17%,foi negativo,
1.O SP&500 teve um retorno médio nos últimos 5 anos de?,Mais 50%,20%,5%,Foi negativo,
1.O SP&500 teve um retorno médio nos últimos 10 anos (2014 – 2023) de?,Mais de 150%,100%,10%,Foi negativo,
1.O SP&500 teve um retorno médio nos últimos 20 anos (2004 – 2023) de?,Mais de 300%,100%,10%,Foi negativo,
1.O que é o SP&500?,Desempenho das 500 maiores empresas americanas,uma ação,um PPR,um banco,
1.O que é a NASDAQ?,Índice das maiores empresas de tecnologia,um país,um banco,um PPR,
1.A coca-cola está em que bolsa de valores?,NYE,NASDAQ,XETRA,PSI20,
1.A MCdonald’s está em que bolsa de valores?,NYE,NASDAQ,XETRA,PSI20,
1.A AMAZON está em que bolsa de valores?,NASDAQ,NYE,XETRA,PSI20,
1.Uma reserva de Emergência deve ser?,Todas as anteriores,Ter liquidez,Fácil acesso,Para emergências,
1.Para que não serve a Reserva de Emergência?,Todas as anteriores,Adquirir bens ou Serviços,Investir com alto risco,Ter uma duração demasiado curta,
1.Qual deve ser a duração boa de uma Reserva de emergência?,3 a 12 meses do ordenado,menos de 3 meses do ordenado,não ter reserva de emergência,mais de 12 meses,
1.A Reserva de Emergência serve para?,Todas as anteriores,Utilizar num desastre,Em situação de desemprego,Emergência média,
1.Qual das seguintes é um exemplo de uma reserva de emergência?,Conta Poupança,Ações arriscadas,criptmoedas,forex,
1.Qual das seguintes é um exemplo de uma reserva de emergência?,Obrigações de curto prazo,Ações arriscadas,criptmoedas,forex,
1.É possível diversificar a Reserva de Emergência?,Sim desde que se possa retirar o dinheiro rapidamente,Não,Sim em ativos de muito longo prazo,Não a não ser para apostas desportivas,
1.A APLLE está em que bolsa de valores?,NASDAQ,NYE,XETRA,PSI20,
1.O FACEBOOK está em que bolsa de valores?,NASDAQ,NYE,XETRA,PSI20,
1.O que é uma ação?,Parcela do capital social de uma empresa,título de crédito,um Plano Poupança reforma,divida de um país,
1.O que é uma obrigação?,Título de crédito,Parcela do capital Social de uma empresa,Um Plano Poupança reforma,Divida de um país,
1.A MICROSOFT está em que bolsa de valores?,NASDAQ,NYE,XETRA,PSI20,
1.A NETFLIX está em que bolsa de valores?,NASDAQ,NYE,XETRA,PSI20,
1.NIKE está em que bolsa de valores?,NYE,NASDAQ,XETRA,PSI20,
1.O que é um Plano Poupança Reforma PPR?,planos de poupança a longa prazo,título de crédito,Parcela do capital Social de uma empresa,divida de um país,
1.O que é um Certificado de Aforro?,divida de um país,planos de poupança a longa prazo,título de crédito,Parcela do capital Social de uma empresa,
1.Quais das seguintes não são exemplos de ações?,BITCOIN,TESLA,AMAZON,GALP,
1.Quais das seguintes não são exemplos de ações?,BITCOIN,GOOGLE,STARBUCKS,PPR,
1.Quais das seguintes não são exemplos de ações?,ETHEREUM,MICROSOFT,FACEBOOK,EDP;,
1.Quais das seguintes não são exemplos de criptomoedas?,AMAZON,BITCOIN,XRP,DOGECOIN,
1.Quais das seguintes não são exemplos de criptomoedas?,TESLA,NANO,XRP,BITCOIN,
1.Quais das seguintes não são exemplos de criptomoedas?,SONAE,BITCOIN,NANO,DOGECOIN,
1.O que é um ETF?,conjunto de ações usualmente acompanhado de um índice,uma obrigação,um plano de poupança reforma,um depósito a prazo,
1.Por norma ETF é mais ou menos arriscado?,ETF é menos arriscado que ações individuais,ETF é mais arriscado que um PPR,ETF é mais arriscado que criptomoedas,ETF é mais arriscado que forex,
1.Quais das seguintes é um ETF?,Vanguard S&P 500 UCITS,AMAZON,GOOGLE,GALP,
1.Quais das seguintes é um ETF?,iShares Core S&P 500 UCITS,TESLA,APPLE,NOS,
1.Quais das seguintes é um ETF?,iShares S&P 500 Financials Sector UCITS,COCA-COLA,PANDORA,SONAE,
1.Qual das seguintes não é uma Vantagens de um ETF?,investimento pouco estratégico,baixo custo,diversificação,facilidade,
1.Qual das seguintes não é uma Vantagens de um ETF?,visão de longo prazo,baixo custo,diversificação,facilidade,
1.Existem ETF de?,Todas as anteriores,Ações,Setores,Commodities,
1.Existem ETF de?,Todas as anteriores,Ações,Obrigações,Geográficos,
1.A STARBUCKS está em que bolsa de valores?,NASDAQ,NYE,XETRA,PSI20,
1.A GOOGLE está em que bolsa de valores?,NASDAQ,NYE,XETRA,PSI20,
1.A TESLA está em que bolsa de valores?,NASDAQ,NYE,XETRA,PSI20,
1.JNJ está em que bolsa de valores?,NYE,NASDAQ,XETRA,PSI20,
1.A GALP está em que bolsa de valores?,PSI20,NASDAQ,XETRA,NYE,
1.A cadeia de supermercados CONTINENTE está em que bolsa de valores?,PSI20,NASDAQ,XETRA,NYE,
1.A cadeia de supermercados Pingo Doce está em que bolsa de valores?,PSI20,NASDAQ,XETRA,NYE,
1.A PANDORA está em que bolsa de valores?,CPH,NASDAQ,XETRA,PSI20,
1.A EDP está em que bolsa de valores?,PSI20,NASDAQ,XETRA,NYE,
1.Os CTT estão em que bolsa de valores?,PSI20,NASDAQ,XETRA,NYE,
1.A Operadora telecomunicações NOS está em que bolsa de valores?,PSI20,NASDAQ,XETRA,NYE,
1.A META é?,Ação,Obrigação,PPR,Commoditie,
1.A MICROSOFT é?,Ação,Obrigação,PPR,Commoditie,
1.O GOOGLE é?,Ação,Obrigação,PPR,Commoditie,
1.A NVDIA é?,Ação,Obrigação,PPR,Commoditie,
1.A UBER é?,Ação,Obrigação,PPR,Commoditie,
1.A APPLE é?,Ação,Obrigação,PPR,Commoditie,
1.A VISA é?,Ação,Obrigação,PPR,Commoditie,
1.iShares Core MSCI Europe é um ETF de?,Empresas na europa,Commoditites,setorial,empresas americanas,
1.iShares Core Euro Corporate Bond é um ETF de?,Obrigações Europeias,Commoditites,setorial,geográfico,
1.Xtrackers Eurozone Government Bond  é um ETF de?,Obrigações da zona euro,Commoditites,setorial,geográfico,
1.O que é uma reserva de emergência?,Poupança para alguma eventualidade,crédito á habitação,depósito a prazo,PPR,
1.Quais das seguintes é uma Reserva de Emergência?,Certificados de Aforro,Carro Novo,Relógio de Luxo,Criptomoedas,
1.Apostas desportivas são uma forma de investimento?,Não,Sim,Sim desde que se ganhe,sim se for de vez em quando,
1.A MASTERCARD é?,Ação,Obrigação,PPR,Commoditie,
1.A ALIBABA é?,Ação,Obrigação,PPR,Commoditie,
1.A NETFLIX é?,Ação,Obrigação,PPR,Commoditie,
1.A EDP é?,Ação,Obrigação,PPR,Commoditie,
1.A JNJ é?,Ação,Obrigação,PPR,Commoditie,
1.O Banco BCP é?,Ação,Obrigação,PPR,Commoditie,
1.A MERCEDES é?,Ação,Obrigação,PPR,Commoditie,
1.A FERRARI é?,Ação,Obrigação,PPR,Commoditie,
1.A FORD é?,Ação,Obrigação,PPR,Commoditie,
1.A PFIZER é?,Ação,Obrigação,PPR,Commoditie,
1.A PEPSICO é?,Ação,Obrigação,PPR,Commoditie,
1.iShares Core S&P 500 UCITS é?,ETF,Obrigação,PPR,Ação,
1.Vanguard S&P 500 UCITS é?,ETF,Obrigação,PPR,Ação,
1.iShares Physical Gold ETC é?,ETF,Obrigação,PPR,Ação,
1.Xtrackers Physical Silver ETC é?,ETF,Obrigação,PPR,Ação,
1.iShares S&P 500 Information Technology Sector é?,ETF,Obrigação,PPR,Ação,
1.iShares S&P 500 Financials Sector UCITS é?,ETF,Obrigação,PPR,Ação,
1.iShares Automation & Robotics UCITS ETF é?,ETF,Obrigação,PPR,Ação,
1.L&G Cyber Security UCITS é?,ETF,Obrigação,PPR,Ação,
1.iShares Core MSCI World UCITS ETF USD é?,ETF,Obrigação,PPR,Ação,
1.iShares Core MSCI Europe UCITS ETF é?,ETF,Obrigação,PPR,Ação,
1.iShares Core Euro Corporate Bond é?,ETF,Obrigação,PPR,Ação,
1.Xtrackers Eurozone Government Bond é?,ETF,Obrigação,PPR,Ação,
1.iShares Core S&P 500 UCITS é um ETF de?,Ações,Commoditites,setorial,geográfico,
1.Vanguard S&P 500 UCITS é um ETF de?,Ações,Commoditites,setorial,geográfico,
1.iShares Physical Gold é um ETF de?,Ouro,Ações,setorial,geográfico,
1.Xtrackers Physical Silver é um ETF de?,Prata,Ações,setorial,geográfico,
1.iShares S&P 500 Information Technology Sector é um ETF de?,Empresas tecnológicas do SP&500,Commoditites,setorial,geográfico,
1.iShares S&P 500 Financials SectorUCITS é um ETF de?,Empresas do setor Financeiro do SP&500,Commoditites,setorial,geográfico,
1.iShares Core MSCI Worldé um ETF de?,Empresas em todo o mundo,Commoditites,setorial,ações asiáticas,
1.Quais dos seguintes investimentos apresenta um maior risco?,Apostas desportivas,Obrigações,Ações,Certificados do Tesouro,
1.O que são demonstrações financeiras?,elementos que compõem as contas anuais de uma empresa,o valor de uma empresa,um índice,um ETF,
1.Qual dos seguintes é um exemplo de uma demonstração financeira?,Todas as anteriores,Nenhuma das anteriores,Balanço,Demonstração de resultados,
1.Qual dos seguintes é um exemplo de uma demonstração financeira?,Todas as anteriores,Nenhuma das anteriores,Demonstração Fluxo de Caixa,Balanço,
1.Qual dos seguintes é um exemplo de uma demonstração financeira?,Todas as anteriores,Nenhuma das anteriores,Demonstração Fluxo de Caixa,Demonstração de Resultados,
1.O que é o Capital Próprio?,património liquido da empresa,dividas,receitas,lucro,
1.Qual dos seguintes é um exemplo de um ativo para uma empresa?,fábrica,dividas ao estado,divida aos fornecedores,salário dos empregados,
1.Com uma taxa de juro de 10% um depósito de 100€ ao fim de 1 ano vale?,110€,100€,95€,105€,
1.Com uma inflação de 10% 100€ valem em 1 ano?,90€,100€,105€,110€,
1.Se a taxa de Juro é 10% e a inflação é 10% um depósito de 100€ vale?,100€,95€,105€,90€,
1.Com uma taxa de juro de 15% um depósito de 100€ ao fim de 1 ano vale?,115€,100€,95€,105€,
1.Com uma inflação de 15% 100€ valem em 1 ano?,115€,100€,105€,110€,
1.Se a taxa de Juro é 15% e a inflação é 15% um depósito de 100€ vale?,100€,95€,105€,90€,
1.Se a taxa de Juro é 5% e a inflação é 15% um depósito de 100€ vale?,90€,95€,105€,110€,
1.Se a taxa de Juro é 10% e a inflação é 15% um depósito de 100€ vale?,95€,100€,105€,110€,
1.Se a taxa de Juro é 10% e a inflação é 5% um depósito de 100€ vale?,105€,95€,110€,100€,
1.Se a taxa de Juro é 15% e a inflação é 5% um depósito de 100€ vale?,110€,95€,100€,105€,
1.Se a taxa de Juro é 15% e a inflação é 10% um depósito de 100€ vale?,105€,95€,110€,110€,
1.O que é o PSI20?,As 20 maiores empresas Portuguesas,uma marca de refrigerante,uma ação,um certificado de aforro,
1.A COCA-COLA é?,Ação,Obrigação,PPR,Commoditie,
1.A MCDONALDS é?,Ação,Obrigação,PPR,Commoditie,
1.A META é?,Ação,Obrigação,PPR,Commoditie,
1.Os CTT é?,Ação,Obrigação,PPR,Commoditie,
1.A GALP é?,Ação,Obrigação,PPR,Commoditie,
1.A SONAE é?,Ação,Obrigação,PPR,Commoditie,
1.A NOS é?,Ação,Obrigação,PPR,Commoditie,
1.A VODAFONE é?,Ação,Obrigação,PPR,Commoditie,
1.Como se pode investir em Ações?,Todas as anteriores,Nenhuma das anteriores,Abrir uma conta numa corretora,Através de um banco,
1.O que é rentabilidade de um ativo?,aquilo que se ganha,aquilo que se perde,nenhuma das anteriores,todas as anteriores,
1.Algumas formas de ganhar dinheiro são através de?,Todas as anteriores,Lucros,Juro,Nenhuma das anteriores,
1.Algumas formas de ganhar dinheiro são através de?,Todas as anteriores,Rendas,Ordenado,Nenhuma das anteriores,
1.O que é um dividendo?,distribuição dos lucros de uma empresa,um lucro extraordinário,pagamento de salários,nenhuma das anteriores,
1.Qual a melhor altura para começar a poupar?,Agora,Nunca,só enquanto somos jovens,nenhuma das anteriores,
